,load_MW,solar_cf,wind_cf
5484,61555,0.706,0.053
5485,63296,0.745,0.206
5486,63628,0.736,0.26
5487,63140,0.684,0.292
5488,63070,0.588,0.458
5489,62228,0.14,0.32
5490,60322,0.265,0.188
5491,58370,0.07,0.004
5492,57351,0,0.006
5493,55428,0,0.352
5494,52107,0,0.418
5495,48648,0,0.153
5496,45880,0,0.194
5497,44062,0,0.069
5498,42900,0,0.062
5499,42293,0,0.034
5500,42517,0,0.037
5501,43845,0,0.074
5502,46080,0,0.066
5503,46954,0,0.053
5504,48535,0.077,0.049
5505,51031,0.111,0.037
5506,53708,0.322,0.05
5507,56013,0.45,0.044
5508,57545,0.519,0.113
5509,58479,0.529,0.207
5510,59127,0.389,0.326
5511,59567,0.684,0.725
5512,60109,0.486,0.769
5513,59963,0.442,0.756
5514,58940,0.189,0.43
5515,57608,0.061,0.401
5516,56953,0,0.086
5517,55456,0,0.051
5518,52446,0,0.075
5519,49251,0,0.205
5520,46782,0,0.175
5521,45098,0,0.177
5522,44012,0,0.146
5523,43535,0,0.063
5524,43860,0,0.147
5525,45353,0,0.179
5526,47554,0,0.148
5527,48312,0,0.126
5528,50073,0.027,0.056
5529,53248,0.122,0.086
5530,56773,0.291,0.109
5531,60167,0.309,0.111
5532,63474,0.403,0.085
5533,66457,0.466,0.056
5534,68908,0.466,0.638
5535,70113,0.682,0.643
5536,71057,0.579,0.106
5537,70977,0.432,0.58
5538,69251,0.25,0.206
5539,66350,0.067,0.114
5540,64167,0,0.466
5541,61546,0,0.425
5542,57623,0,0.672
5543,53592,0,0.002
5544,50105,0,0
5545,47681,0,0.127
5546,45939,0,0.02
5547,44985,0,0.007
5548,44865,0,0.02
5549,45767,0,0.09
5550,47653,0,0.156
5551,48304,0,0.132
5552,50490,0.117,0.13
5553,54202,0.307,0.113
5554,58167,0.186,0.154
5555,61667,0.467,0.172
5556,65091,0.692,0.205
5557,68051,0.728,0.313
5558,70294,0.621,0.303
5559,71694,0.665,0.473
5560,72131,0.565,0.64
5561,71604,0.424,0.625
5562,69395,0.228,0.765
5563,66008,0.06,0.782
5564,63175,0,0.766
5565,60659,0,0.727
5566,57321,0,0.706
5567,53797,0,0.724
5568,50407,0,0.697
5569,47871,0,0.706
5570,45992,0,0.446
5571,44543,0,0.113
5572,43597,0,0.058
5573,43393,0,0.067
5574,43612,0,0.064
5575,43964,0,0.03
5576,46704,0.119,0.004
5577,51185,0.315,0.053
5578,55760,0.488,0.024
5579,59946,0.617,0.046
5580,63475,0.58,0.019
5581,66442,0.737,0.055
5582,68674,0.728,0.157
5583,70290,0.674,0.129
5584,71082,0.579,0.45
5585,70837,0.339,0.142
5586,68962,0.201,0.312
5587,65840,0.064,0.247
5588,63394,0,0.58
5589,60640,0,0.683
5590,57189,0,0.642
5591,53796,0,0.386
5592,50467,0,0.588
5593,47833,0,0.514
5594,45752,0,0.45
5595,44108,0,0.022
5596,42979,0,0.012
5597,42389,0,0
5598,42274,0,0
5599,42277,0,0.001
5600,45106,0.12,0.013
5601,49780,0.315,0.017
5602,54576,0.488,0.038
5603,59020,0.615,0.162
5604,63154,0.693,0.029
5605,66481,0.73,0.014
5606,68951,0.619,0.042
5607,70576,0.569,0.129
5608,71582,0.534,0.293
5609,71722,0.268,0.306
5610,70450,0.245,0.426
5611,67456,0.062,0.15
5612,65119,0,0.262
5613,62229,0,0.324
5614,57933,0,0.256
5615,53297,0,0.122
5616,49679,0,0.359
5617,47012,0,0.343
5618,45186,0,0.128
5619,44034,0,0.042
5620,43575,0,0.038
5621,44410,0,0.046
5622,46309,0,0.048
5623,46873,0,0.068
5624,49330,0.121,0.138
5625,53291,0.326,0.08
5626,57834,0.502,0.182
5627,62126,0.628,0.376
5628,65803,0.708,0.327
5629,69138,0.746,0.156
5630,71431,0.737,0.002
5631,72576,0.685,0.463
5632,72989,0.586,0.337
5633,72864,0.445,0.402
5634,72002,0.254,0.129
5635,69100,0.059,0.068
5636,66575,0,0.07
5637,63325,0,0.096
5638,58653,0,0.07
5639,54209,0,0.115
5640,50515,0,0.103
5641,47842,0,0.065
5642,45867,0,0.119
5643,44710,0,0.007
5644,44408,0,0.003
5645,45266,0,0.044
5646,47215,0,0.046
5647,47764,0,0.053
5648,50203,0.118,0.113
5649,54238,0.32,0.12
5650,58516,0.494,0.232
5651,62716,0.618,0.736
5652,66496,0.566,0.43
5653,69889,0.74,0
5654,72226,0.729,0.232
5655,73111,0.677,0.553
5656,73651,0.58,0.292
5657,73472,0.438,0.434
5658,72443,0.249,0.344
5659,69926,0.056,0.418
5660,67529,0,0.539
5661,64293,0,0.644
5662,59863,0,0.487
5663,55384,0,0.308
5664,51589,0,0.237
5665,48783,0,0.215
5666,46660,0,0.045
5667,45431,0,0
5668,44966,0,0
5669,45824,0,0
5670,47700,0,0
5671,48165,0,0.003
5672,50522,0.116,0.02
5673,54431,0.318,0.041
5674,58764,0.492,0.154
5675,63007,0.618,0.078
5676,66840,0.7,0.093
5677,70174,0.737,0.085
5678,72422,0.731,0.272
5679,73255,0.572,0.37
5680,73527,0.575,0.39
5681,73431,0.432,0.569
5682,72116,0.243,0.607
5683,69342,0.054,0.557
5684,66955,0,0.499
5685,63579,0,0.462
5686,58898,0,0.504
5687,54505,0,0.473
5688,50892,0,0.434
5689,48208,0,0.351
5690,46244,0,0.219
5691,45022,0,0.053
5692,44598,0,0.092
5693,45529,0,0.093
5694,47571,0,0.085
5695,48238,0,0.075
5696,50413,0.117,0.073
5697,54483,0.32,0.091
5698,59106,0.495,0.14
5699,63581,0.621,0.101
5700,67247,0.418,0.135
5701,70105,0.647,0.144
5702,71236,0.648,0.203
5703,71591,0.531,0.268
5704,71875,0.271,0.245
5705,71075,0.198,0.444
5706,69043,0.204,0.523
5707,66391,0.052,0.649
5708,64341,0,0.445
5709,61382,0,0.367
5710,57352,0,0.365
5711,53212,0,0.367
5712,49820,0,0.357
5713,47328,0,0.21
5714,45559,0,0.177
5715,44438,0,0.026
5716,43998,0,0.042
5717,44798,0,0.022
5718,46680,0,0.002
5719,47376,0,0.016
5720,48895,0.114,0.024
5721,51816,0.315,0.039
5722,55283,0.492,0.106
5723,58657,0.616,0.11
5724,61901,0.699,0.043
5725,64758,0.735,0.037
5726,66636,0.723,0.102
5727,67435,0.667,0.132
5728,67830,0.569,0.316
5729,66957,0.426,0.261
5730,64633,0.237,0.379
5731,61876,0.048,0.51
5732,60080,0,0.475
5733,57748,0,0.493
5734,54517,0,0.43
5735,51198,0,0.536
5736,48158,0,0.555
5737,45685,0,0.517
5738,43669,0,0.451
5739,42460,0,0.344
5740,41707,0,0.349
5741,41588,0,0.232
5742,42022,0,0.163
5743,42398,0,0.198
5744,44998,0.017,0.173
5745,49105,0.107,0.174
5746,53433,0.363,0.19
5747,57489,0.464,0.134
5748,60603,0.603,0.141
5749,62801,0.69,0.169
5750,63989,0.721,0.18
5751,64332,0.667,0.225
5752,64494,0.568,0.383
5753,64150,0.425,0.453
5754,62540,0.123,0.668
5755,59927,0.04,0.73
5756,58363,0,0.786
5757,56166,0,0.78
5758,53279,0,0.787
5759,50177,0,0.779
5760,47249,0,0.76
5761,45027,0,0.715
5762,43325,0,0.732
5763,42056,0,0.267
5764,41283,0,0.239
5765,41057,0,0.199
5766,41149,0,0.132
5767,41376,0,0.125
5768,43182,0.122,0.123
5769,46542,0.338,0.173
5770,50534,0.524,0.126
5771,54544,0.653,0.129
5772,58087,0.738,0.123
5773,61029,0.773,0.103
5774,63232,0.759,0.114
5775,64568,0.702,0.257
5776,65068,0.598,0.259
5777,65051,0.449,0.419
5778,64129,0.25,0.668
5779,62237,0.05,0.731
5780,60864,0,0.721
5781,58146,0,0.711
5782,54390,0,0.674
5783,50487,0,0.678
5784,47391,0,0.663
5785,45163,0,0.486
5786,43575,0,0.635
5787,42749,0,0.282
5788,42746,0,0.17
5789,43930,0,0.142
5790,46131,0,0.142
5791,46853,0,0.075
5792,48779,0.124,0.043
5793,52329,0.338,0.035
5794,56494,0.512,0.043
5795,60891,0.634,0.017
5796,64590,0.714,0.024
5797,67576,0.751,0.025
5798,69547,0.742,0.128
5799,70768,0.685,0.185
5800,71651,0.587,0.459
5801,71572,0.441,0.492
5802,70110,0.245,0.641
5803,67366,0.048,0.716
5804,65162,0,0.627
5805,61606,0,0.744
5806,57195,0,0.78
5807,52953,0,0.716
5808,49557,0,0.748
5809,47062,0,0.777
5810,45393,0,0.732
5811,44338,0,0.188
5812,44085,0,0.078
5813,45058,0,0.122
5814,47049,0,0.079
5815,47462,0,0.041
5816,49711,0.119,0.034
5817,53754,0.327,0.012
5818,58380,0.497,0.027
5819,62911,0.621,0.014
5820,66931,0.701,0.014
5821,70514,0.734,0.036
5822,72751,0.724,0.11
5823,73489,0.67,0.137
5824,73639,0.574,0.126
5825,73265,0.431,0.23
5826,71774,0.236,0.281
5827,69201,0.044,0.408
5828,67181,0,0.561
5829,63860,0,0.607
5830,59480,0,0.592
5831,55367,0,0.758
5832,51919,0,0.76
5833,49438,0,0.751
5834,47495,0,0.379
5835,46474,0,0.078
5836,46159,0,0.034
5837,46964,0,0
5838,48908,0,0
5839,49326,0,0
5840,51298,0.038,0
5841,55199,0.014,0
5842,59808,0.208,0
5843,64212,0.268,0
5844,68095,0.231,0
5845,71036,0.559,0
5846,71881,0.679,0.051
5847,72059,0.63,0.107
5848,72339,0.536,0.763
5849,72061,0.355,0.194
5850,71068,0.062,0.012
5851,68795,0.037,0.027
5852,66990,0,0.042
5853,63868,0,0.268
5854,59714,0,0.225
5855,55567,0,0.275
5856,51954,0,0.259
5857,49358,0,0.419
5858,47375,0,0.064
5859,46226,0,0.118
5860,45970,0,0.083
5861,46774,0,0.069
5862,48677,0,0.083
5863,49209,0,0.072
5864,51122,0.024,0.079
5865,54668,0.047,0.08
5866,59060,0.052,0.087
5867,63280,0.294,0.103
5868,66987,0.687,0.125
5869,69890,0.737,0.116
5870,71164,0.721,0.133
5871,70979,0.663,0.22
5872,71119,0.564,0.367
5873,70671,0.418,0.345
5874,69198,0.224,0.292
5875,66864,0.042,0.066
5876,65231,0,0.126
5877,62202,0,0.04
5878,58354,0,0
5879,54490,0,0
5880,51178,0,0
5881,48739,0,0.02
5882,46908,0,0
5883,45806,0,0
5884,45514,0,0.017
5885,46371,0,0
5886,48252,0,0
5887,48762,0,0
5888,50695,0.118,0.004
5889,54640,0.324,0.015
5890,58608,0.493,0.021
5891,62417,0.616,0.055
5892,65732,0.701,0.063
5893,68537,0.74,0.106
5894,69830,0.732,0.15
5895,69894,0.677,0.146
5896,69851,0.576,0.247
5897,69005,0.427,0.239
5898,67054,0.229,0.243
5899,64238,0.039,0.322
5900,62157,0,0.435
5901,59354,0,0.306
5902,56159,0,0.337
5903,52984,0,0.132
5904,49855,0,0.122
5905,47346,0,0.069
5906,45488,0,0.062
5907,44046,0,0.007
5908,43227,0,0
5909,42983,0,0
5910,43153,0,0
5911,43269,0,0
5912,45903,0.116,0.005
5913,50377,0.323,0.017
5914,55073,0.5,0.04
5915,59381,0.623,0.054
5916,63230,0.704,0.117
5917,66360,0.739,0.132
5918,68953,0.727,0.204
5919,70579,0.67,0.239
5920,71403,0.566,0.53
5921,71022,0.416,0.586
5922,68961,0.221,0.597
5923,65864,0.037,0.418
5924,63654,0,0.299
5925,60577,0,0.209
5926,57238,0,0.146
5927,53912,0,0.064
5928,50834,0,0.068
5929,48160,0,0
5930,46092,0,0
5931,44592,0,0
5932,43522,0,0
5933,42902,0,0
5934,42668,0,0
5935,42418,0,0.009
5936,44687,0.116,0.021
5937,48626,0.304,0.015
5938,52719,0.499,0
5939,56598,0.615,0
5940,60035,0.677,0
5941,62950,0.748,0.003
5942,64911,0.735,0.043
5943,66469,0.676,0.349
5944,67245,0.573,0.403
5945,67122,0.422,0.555
5946,65657,0.223,0.743
5947,62983,0.036,0.707
5948,61016,0,0.583
5949,58183,0,0.277
5950,55068,0,0.184
5951,51863,0,0.273
5952,48982,0,0.239
5953,46767,0,0.103
5954,45151,0,0.129
5955,44083,0,0.02
5956,43485,0,0
5957,43438,0,0.013
5958,43467,0,0
5959,43055,0,0.034
5960,44435,0.117,0.025
5961,47546,0.33,0.018
5962,51632,0.511,0.078
5963,56247,0.639,0.037
5964,60645,0.72,0.041
5965,64183,0.755,0.142
5966,66942,0.741,0.068
5967,68393,0.681,0.258
5968,68464,0.574,0.563
5969,67372,0.423,0.689
5970,64634,0.222,0.728
5971,61642,0.034,0.779
5972,59661,0,0.524
5973,56653,0,0.326
5974,52707,0,0.423
5975,48675,0,0.324
5976,45459,0,0.351
5977,43116,0,0.322
5978,41394,0,0.234
5979,40420,0,0.038
5980,40183,0,0
5981,41216,0,0.001
5982,43409,0,0
5983,44178,0,0
5984,46049,0.116,0.017
5985,49253,0.328,0.013
5986,53256,0.511,0.021
5987,57032,0.64,0.003
5988,60609,0.716,0.055
5989,64081,0.746,0.02
5990,66896,0.733,0.104
5991,68793,0.672,0.457
5992,69655,0.566,0.549
5993,69190,0.409,0.394
5994,66930,0.211,0.523
5995,63564,0.032,0.345
5996,61224,0,0.239
5997,57603,0,0.55
5998,53064,0,0.706
5999,48662,0,0.735
6000,45120,0,0.579
6001,42541,0,0.35
6002,40854,0,0.181
6003,39832,0,0.019
6004,39593,0,0.022
6005,40755,0,0.003
6006,42975,0,0.015
6007,43824,0,0.029
6008,45152,0.108,0.035
6009,47554,0.306,0.071
6010,50816,0.138,0.087
6011,54401,0.135,0.139
6012,58231,0.276,0.161
6013,62033,0.301,0.099
6014,65088,0.604,0.252
6015,67220,0.477,0.432
6016,68522,0.15,0.527
6017,68425,0.035,0.481
6018,66252,0.074,0.566
6019,62756,0.021,0.56
6020,60182,0,0.605
6021,56354,0,0.629
6022,51962,0,0.429
6023,47583,0,0.399
6024,44034,0,0.311
6025,41544,0,0.201
6026,39766,0,0.338
6027,38719,0,0.075
6028,38534,0,0.091
6029,39524,0,0.103
6030,41722,0,0.13
6031,42375,0,0.16
6032,43651,0.044,0.198
6033,46494,0.024,0.264
6034,50215,0.046,0.181
6035,54272,0.043,0.367
6036,57934,0.038,0.435
6037,61551,0.173,0.212
6038,64384,0.186,0.55
6039,66354,0.168,0.625
6040,67619,0.562,0.567
6041,67190,0.417,0.393
6042,64732,0.207,0.69
6043,61457,0.031,0.533
6044,58981,0,0.613
6045,55731,0,0.451
6046,51601,0,0.486
6047,47769,0,0.368
6048,44372,0,0.325
6049,41890,0,0.248
6050,40129,0,0.22
6051,39034,0,0.059
6052,38747,0,0.045
6053,39607,0,0.144
6054,41604,0,0.036
6055,42153,0,0.036
6056,43569,0.116,0.072
6057,46358,0.087,0.261
6058,49842,0.121,0.145
6059,53499,0.189,0.495
6060,56837,0.268,0.766
6061,60161,0.269,0.295
6062,62838,0.191,0.233
6063,64644,0.162,0.2
6064,65665,0.25,0.507
6065,64968,0.287,0.282
6066,62273,0.099,0.31
6067,58822,0.021,0.33
6068,56322,0,0.291
6069,53111,0,0.378
6070,49847,0,0.251
6071,46551,0,0.304
6072,43456,0,0.265
6073,40999,0,0.155
6074,39069,0,0.179
6075,37742,0,0.099
6076,37032,0,0.159
6077,36854,0,0.131
6078,37179,0,0.178
6079,37202,0,0.178
6080,38830,0.104,0.186
6081,41925,0.22,0.394
6082,45579,0.136,0.309
6083,49500,0.33,0.144
6084,53065,0.57,0.205
6085,56231,0.75,0.313
6086,58766,0.733,0.406
6087,60633,0.669,0.425
6088,61554,0.56,0.302
6089,61111,0.4,0.215
6090,58939,0.199,0.361
6091,55988,0.025,0.435
6092,54033,0,0.532
6093,51525,0,0.521
6094,48710,0,0.437
6095,45873,0,0.425
6096,43186,0,0.443
6097,41028,0,0.251
6098,39290,0,0.141
6099,38149,0,0.019
6100,37297,0,0
6101,36925,0,0.034
6102,36963,0,0.077
6103,37022,0,0.086
6104,39023,0.108,0.162
6105,42418,0.311,0.127
6106,46570,0.491,0.226
6107,50470,0.618,0.194
6108,53989,0.691,0.28
6109,57051,0.713,0.2
6110,59333,0.698,0.09
6111,60662,0.631,0.507
6112,61028,0.511,0.299
6113,60702,0.356,0.456
6114,59166,0.179,0.628
6115,57428,0.022,0.526
6116,56311,0,0.389
6117,53784,0,0.356
6118,50359,0,0.246
6119,46783,0,0.165
6120,43805,0,0.018
6121,41729,0,0.002
6122,40444,0,0.035
6123,39780,0,0
6124,40041,0,0
6125,41547,0,0
6126,44053,0,0.017
6127,45084,0,0.042
6128,45863,0.095,0.073
6129,47508,0.265,0.151
6130,49593,0.455,0.088
6131,51701,0.541,0.13
6132,53373,0.502,0.119
6133,54522,0.537,0.063
6134,55668,0.177,0.303
6135,56602,0.325,0.382
6136,57645,0.193,0.435
6137,57761,0.076,0.316
6138,56366,0.087,0.237
6139,54597,0.015,0.305
6140,53479,0,0.219
6141,51150,0,0.194
6142,47888,0,0.196
6143,44509,0,0.108
6144,41827,0,0.042
6145,39627,0,0.056
6146,37933,0,0.023
6147,37011,0,0
6148,36692,0,0
6149,37220,0,0
6150,38799,0,0
6151,39557,0,0
6152,40673,0.096,0
6153,42983,0.262,0.085
6154,45716,0.359,0.18
6155,48351,0.407,0.584
6156,50714,0.408,0.366
6157,52362,0.49,0.058
6158,53537,0.402,0.042
6159,54480,0.403,0.003
6160,55271,0.47,0.101
6161,55123,0.224,0.237
6162,53986,0.1,0.226
6163,52691,0.016,0.165
6164,51852,0,0.353
6165,49658,0,0.374
6166,46473,0,0.521
6167,43113,0,0.234
6168,40474,0,0.21
6169,38703,0,0.207
6170,37503,0,0.378
6171,36823,0,0.333
6172,36938,0,0.063
6173,38072,0,0.099
6174,40427,0,0.11
6175,41481,0,0.111
6176,42489,0.034,0.12
6177,44381,0.128,0
6178,46588,0.317,0.349
6179,48891,0.531,0.165
6180,51284,0.667,0.322
6181,53934,0.699,0.549
6182,55990,0.689,0.107
6183,57736,0.637,0.02
6184,58984,0.534,0.173
6185,59232,0.381,0.106
6186,57994,0.185,0.115
6187,56320,0.017,0.139
6188,54962,0,0.086
6189,52201,0,0
6190,48554,0,0.003
6191,44925,0,0.029
6192,41896,0,0
6193,39614,0,0
6194,38068,0,0.085
6195,37169,0,0.024
6196,37019,0,0
6197,38098,0,0.012
6198,40537,0,0
6199,41435,0,0
6200,42814,0.106,0.113
6201,45577,0.31,0.257
6202,48773,0.482,0.159
6203,51875,0.604,0
6204,54806,0.663,0
6205,57562,0.665,0
6206,59725,0.642,0.014
6207,61117,0.466,0.096
6208,61963,0.495,0.013
6209,61686,0.346,0.1
6210,60000,0.132,0.118
6211,58088,0.011,0.058
6212,56733,0,0.016
6213,54073,0,0.018
6214,50553,0,0
6215,46927,0,0.056
6216,43836,0,0.03
6217,41664,0,0.045
6218,40188,0,0.012
6219,39197,0,0.009
6220,39136,0,0.023
6221,40220,0,0.037
6222,42444,0,0.052
6223,43258,0,0.037
6224,44854,0.102,0.036
6225,48188,0.305,0.074
6226,52043,0.489,0.116
6227,55457,0.542,0.067
6228,58747,0.673,0.524
6229,61988,0.416,0.237
6230,64619,0.614,0.744
6231,66408,0.64,0.215
6232,67382,0.549,0.159
6233,67037,0.386,0.17
6234,64541,0.182,0.481
6235,61404,0.01,0.506
6236,58883,0,0.207
6237,55922,0,0.396
6238,52548,0,0.25
6239,49102,0,0.339
6240,45804,0,0.279
6241,43105,0,0.26
6242,41301,0,0.257
6243,39952,0,0.181
6244,39161,0,0.215
6245,39169,0,0.356
6246,39741,0,0.216
6247,40274,0,0.27
6248,42703,0.097,0.321
6249,46913,0.292,0.36
6250,51511,0.477,0.342
6251,55786,0.615,0.331
6252,59230,0.691,0.314
6253,61816,0.716,0.226
6254,63260,0.694,0.184
6255,64484,0.636,0.314
6256,65055,0.531,0.457
6257,64584,0.363,0.612
6258,62522,0.167,0.717
6259,59568,0.005,0.674
6260,57103,0,0.67
6261,54248,0,0.472
6262,51145,0,0.462
6263,48031,0,0.388
6264,45122,0,0.578
6265,42706,0,0.257
6266,40945,0,0.221
6267,39586,0,0.247
6268,38746,0,0.342
6269,38371,0,0.225
6270,38434,0,0.38
6271,38515,0,0.218
6272,40774,0.091,0.182
6273,45043,0.281,0.173
6274,49662,0.454,0.446
6275,54254,0.585,0
6276,58310,0.68,0.182
6277,61581,0.725,0.12
6278,64045,0.709,0
6279,65920,0.637,0.041
6280,67043,0.513,0
6281,67094,0.35,0.018
6282,65405,0.158,0
6283,63073,0.001,0.018
6284,60999,0,0.066
6285,57862,0,0
6286,54121,0,0
6287,50274,0,0.007
6288,47131,0,0.043
6289,44863,0,0.076
6290,43200,0,0.188
6291,42304,0,0.146
6292,42276,0,0.244
6293,43454,0,0.314
6294,45625,0,0.488
6295,46500,0,0.575
6296,48162,0.097,0.397
6297,51647,0.294,0.211
6298,56049,0.474,0.206
6299,60536,0.611,0.207
6300,64833,0.69,0.236
6301,68676,0.724,0.188
6302,71262,0.706,0.153
6303,72091,0.642,0.167
6304,72093,0.529,0.043
6305,71704,0.362,0.015
6306,70143,0.162,0.02
6307,67619,0,0.023
6308,65349,0,0
6309,61945,0,0
6310,57825,0,0
6311,53796,0,0
6312,50503,0,0
6313,48158,0,0
6314,46575,0,0
6315,45596,0,0
6316,45491,0,0
6317,46587,0,0
6318,48572,0,0
6319,48889,0,0
6320,49606,0.105,0
6321,51761,0.317,0
6322,54342,0.5,0
6323,57614,0.632,0.01
6324,60511,0.723,0.039
6325,63074,0.757,0.061
6326,64686,0.737,0.176
6327,65628,0.673,0.356
6328,65562,0.557,0.529
6329,64291,0.388,0.522
6330,61645,0.176,0.479
6331,59137,0,0.572
6332,57175,0,0.56
6333,54133,0,0.594
6334,50274,0,0.668
6335,46244,0,0.679
6336,42932,0,0.609
6337,40429,0,0.547
6338,38578,0,0.553
6339,37405,0,0.276
6340,37012,0,0.052
6341,37777,0,0.067
6342,39624,0,0.097
6343,40161,0,0.097
6344,40614,0.107,0.14
6345,41973,0.322,0.177
6346,43403,0.506,0.189
6347,45080,0.636,0.231
6348,46728,0.713,0.212
6349,48614,0.735,0.336
6350,50404,0.712,0.601
6351,51964,0.643,0.644
6352,53339,0.532,0.769
6353,53621,0.369,0.811
6354,52078,0.165,0.782
6355,50021,0,0.814
6356,48372,0,0.813
6357,45392,0,0.807
6358,41739,0,0.659
6359,38253,0,0.799
6360,35767,0,0.785
6361,34101,0,0.729
6362,33043,0,0.637
6363,32536,0,0.341
6364,32839,0,0.149
6365,34103,0,0.074
6366,36530,0,0.079
6367,37428,0,0.096
6368,38367,0.1,0.161
6369,39981,0.248,0.194
6370,41850,0.491,0.151
6371,43876,0.614,0.109
6372,45889,0.688,0.25
6373,48163,0.719,0.414
6374,50566,0.701,0.211
6375,52791,0.636,0.14
6376,54425,0.53,0.154
6377,54552,0.369,0.174
6378,52650,0.165,0.218
6379,50277,0,0.251
6380,48550,0,0.338
6381,45951,0,0.419
6382,42634,0,0.685
6383,39291,0,0.629
6384,36665,0,0.765
6385,34855,0,0.743
6386,33686,0,0.566
6387,33150,0,0.272
6388,33284,0,0.055
6389,34538,0,0.152
6390,36904,0,0.119
6391,37764,0,0.034
6392,38830,0.107,0
6393,40549,0.324,0
6394,42717,0.509,0
6395,44928,0.627,0
6396,47241,0.695,0
6397,49915,0.713,0
6398,52336,0.691,0.154
6399,54257,0.632,0.276
6400,55457,0.527,0.368
6401,54868,0.37,0.366
6402,52740,0.164,0.314
6403,50294,0,0.397
6404,48410,0,0.376
6405,45955,0,0.441
6406,43325,0,0.386
6407,40446,0,0.566
6408,37852,0,0.611
6409,35864,0,0.546
6410,34395,0,0.471
6411,33437,0,0.289
6412,33052,0,0.052
6413,33208,0,0.118
6414,33943,0,0.268
6415,34475,0,0.225
6416,36227,0.106,0.247
6417,38860,0.324,0.237
6418,41755,0.508,0.296
6419,44659,0.63,0.272
6420,47628,0.704,0.191
6421,50577,0.727,0.147
6422,53215,0.709,0.488
6423,55417,0.639,0.425
6424,56598,0.523,0.723
6425,56352,0.355,0.745
6426,54267,0.152,0.826
6427,51504,0,0.821
6428,49254,0,0.789
6429,46690,0,0.715
6430,44041,0,0.798
6431,41237,0,0.772
6432,38682,0,0.697
6433,36647,0,0.648
6434,35207,0,0.662
6435,34235,0,0.797
6436,33640,0,0.471
6437,33468,0,0.236
6438,33637,0,0.261
6439,33824,0,0.339
6440,35648,0.105,0.413
6441,38520,0.324,0.36
6442,41838,0.511,0.451
6443,45209,0.637,0.517
6444,48551,0.716,0.554
6445,51647,0.746,0.479
6446,54297,0.726,0.785
6447,56373,0.658,0.791
6448,57676,0.544,0.814
6449,57752,0.379,0.817
6450,56001,0.166,0.773
6451,53850,0,0.769
6452,52098,0,0.772
6453,49451,0,0.771
6454,46257,0,0.699
6455,42769,0,0.581
6456,39916,0,0.69
6457,37969,0,0.574
6458,36775,0,0.633
6459,36247,0,0.668
6460,36321,0,0.516
6461,37548,0,0.384
6462,39858,0,0.407
6463,40783,0,0.391
6464,41982,0.106,0.453
6465,44609,0.327,0.557
6466,47603,0.518,0.657
6467,50898,0.646,0.648
6468,54100,0.725,0.709
6469,57081,0.75,0.814
6470,59179,0.726,0.769
6471,60378,0.654,0.778
6472,61288,0.53,0.56
6473,61119,0.358,0
6474,59455,0.15,0.048
6475,57503,0,0.625
6476,55707,0,0.213
6477,52811,0,0.522
6478,49358,0,0.144
6479,45754,0,0
6480,42928,0,0
6481,40924,0,0.022
6482,39664,0,0.26
6483,39138,0,0.776
6484,39348,0,0.575
6485,40689,0,0.381
6486,43263,0,0.326
6487,44293,0,0.194
6488,45186,0.105,0.11
6489,47805,0.1,0.072
